code,onset,offset,code.value
babyvoc,00:45:39.412,00:45:39.412,"c"
babyvoc,00:45:41.273,00:45:41.273,"c"
babyvoc,00:45:42.172,00:45:42.172,"c"
babyvoc,00:45:43.409,00:45:43.409,"c"
babyvoc,00:45:45.006,00:45:45.006,"c"
babyvoc,00:45:45.860,00:45:45.860,"c"
babyvoc,00:45:46.496,00:45:46.496,"c"
babyvoc,00:45:47.363,00:45:47.363,"c"
babyvoc,00:45:49.859,00:45:49.859,"c"
babyvoc,00:45:50.680,00:45:50.680,"c"
babyvoc,00:45:52.262,00:45:52.262,"c"
babyvoc,00:45:53.268,00:45:53.268,"c"
babyvoc,00:45:54.664,00:45:54.664,"c"
babyvoc,00:45:55.161,00:45:55.161,"c"
babyvoc,00:45:55.687,00:45:55.687,"c"
babyvoc,00:45:56.043,00:45:56.043,"c"
babyvoc,00:45:56.773,00:45:56.773,"c"
babyvoc,00:45:57.035,00:45:57.035,"c"
babyvoc,00:45:58.771,00:45:58.771,"c"
babyvoc,00:45:59.578,00:45:59.578,"c"
babyvoc,00:46:01.299,00:46:01.299,"c"
babyvoc,00:46:02.042,00:46:02.042,"c"
babyvoc,00:46:02.956,00:46:02.956,"c"
babyvoc,00:46:05.963,00:46:05.963,"c"
babyvoc,00:46:07.499,00:46:07.499,"c"
babyvoc,00:46:08.211,00:46:08.211,"c"
babyvoc,00:46:09.917,00:46:09.917,"c"
babyvoc,00:46:11.498,00:46:11.498,"c"
babyvoc,00:46:12.816,00:46:12.816,"c"
babyvoc,00:46:14.319,00:46:14.319,"c"
babyvoc,00:46:16.272,00:46:16.272,"c"
babyvoc,00:46:17.419,00:46:17.419,"c"
babyvoc,00:46:19.185,00:46:19.185,"c"
babyvoc,00:46:20.055,00:46:20.055,"c"
babyvoc,00:46:20.798,00:46:20.798,"c"
babyvoc,00:46:21.494,00:46:21.494,"c"
babyvoc,00:46:23.843,00:46:23.843,"c"
babyvoc,00:46:24.681,00:46:24.681,"c"
babyvoc,00:46:25.702,00:46:25.702,"c"
babyvoc,00:46:27.826,00:46:27.826,"c"
babyvoc,00:46:28.197,00:46:28.197,"c"
babyvoc,00:46:30.785,00:46:30.785,"c"
babyvoc,00:46:31.157,00:46:31.157,"c"
babyvoc,00:46:32.197,00:46:32.197,"c"
babyvoc,00:46:34.864,00:46:34.864,"c"
babyvoc,00:46:37.205,00:46:37.205,"c"
babyvoc,00:46:37.886,00:46:37.886,"c"
babyvoc,00:46:38.349,00:46:38.349,"c"
babyvoc,00:46:38.691,00:46:38.691,"c"
babyvoc,00:46:48.968,00:46:48.968,"c"
babyvoc,00:46:51.121,00:46:51.121,"c"
babyvoc,00:46:52.825,00:46:52.825,"c"
babyvoc,00:46:53.725,00:46:53.725,"c"
babyvoc,00:46:55.136,00:46:55.136,"c"
babyvoc,00:46:59.182,00:46:59.182,"c"
babyvoc,00:47:00.452,00:47:00.452,"c"
babyvoc,00:47:03.335,00:47:03.335,"c"
babyvoc,00:47:04.958,00:47:04.958,"c"
babyvoc,00:47:06.590,00:47:06.590,"c"
babyvoc,00:47:07.149,00:47:07.149,"c"
babyvoc,00:47:11.690,00:47:11.690,"c"
babyvoc,00:47:15.718,00:47:15.718,"c"
babyvoc,00:47:16.897,00:47:16.897,"c"
babyvoc,00:47:17.656,00:47:17.656,"c"
babyvoc,00:47:20.417,00:47:20.417,"c"
babyvoc,00:47:21.082,00:47:21.082,"b"
babyvoc,00:47:22.803,00:47:22.803,"c"
babyvoc,00:47:24.587,00:47:24.587,"c"
babyvoc,00:47:25.630,00:47:25.630,"c"
babyvoc,00:47:26.416,00:47:26.416,"c"
babyvoc,00:47:27.470,00:47:27.470,"c"
babyvoc,00:47:29.275,00:47:29.275,"c"
babyvoc,00:47:30.235,00:47:30.235,"c"
babyvoc,00:47:30.840,00:47:30.840,"c"
babyvoc,00:47:32.591,00:47:32.591,"c"
babyvoc,00:47:33.614,00:47:33.614,"c"
babyvoc,00:47:34.823,00:47:34.823,"c"
babyvoc,00:47:39.830,00:47:39.830,"c"
babyvoc,00:47:42.222,00:47:42.222,"c"
babyvoc,00:47:44.046,00:47:44.046,"c"
babyvoc,00:47:44.930,00:47:44.930,"c"
babyvoc,00:47:45.550,00:47:45.550,"c"
babyvoc,00:47:46.948,00:47:46.948,"c"
babyvoc,00:47:47.937,00:47:47.937,"c"
babyvoc,00:47:51.538,00:47:51.538,"b"
babyvoc,00:47:59.872,00:47:59.872,"b"
babyvoc,00:49:14.306,00:49:14.306,"b"
babyvoc,00:49:14.631,00:49:14.631,"b"
babyvoc,00:49:56.016,00:49:56.016,"jack"
babyvoc,00:49:56.684,00:49:56.684,"b"
babyvoc,00:50:02.853,00:50:02.853,"c"
babyvoc,00:50:20.447,00:50:20.447,"b"
babyvoc,00:50:22.958,00:50:22.958,"b"
babyvoc,00:50:26.445,00:50:26.445,"c"
babyvoc,00:50:31.824,00:50:31.824,"c"
babyvoc,00:51:14.450,00:51:14.450,"b"
babyvoc,00:51:17.225,00:51:17.225,"b"
babyvoc,00:51:18.465,00:51:18.465,"b"
babyvoc,00:51:19.658,00:51:19.658,"b"
babyvoc,00:51:39.373,00:51:39.373,"c"
babyvoc,00:51:49.078,00:51:49.078,"b"
babyvoc,00:51:52.673,00:51:52.673,"c"
babyvoc,00:51:54.143,00:51:54.143,"c"
babyvoc,00:51:56.282,00:51:56.282,"c"
babyvoc,00:52:17.642,00:52:17.642,"b"
babyvoc,00:52:29.732,00:52:29.732,"c"
babyvoc,00:52:39.913,00:52:39.913,"b"
babyvoc,00:52:44.128,00:52:44.128,"b"
babyvoc,00:52:45.432,00:52:45.432,"b"
babyvoc,00:52:46.548,00:52:46.548,"c"
babyvoc,00:52:47.198,00:52:47.198,"c"
babyvoc,00:52:47.586,00:52:47.586,"c"
babyvoc,00:52:48.625,00:52:48.625,"c"
babyvoc,00:52:52.237,00:52:52.237,"c"
babyvoc,00:52:52.686,00:52:52.686,"c"
babyvoc,00:52:53.150,00:52:53.150,"c"
babyvoc,00:52:55.367,00:52:55.367,"c"
babyvoc,00:52:58.838,00:52:58.838,"c"
babyvoc,00:53:00.526,00:53:00.526,"c"
babyvoc,00:53:02.713,00:53:02.713,"c"
babyvoc,00:53:03.099,00:53:03.099,"c"
babyvoc,00:53:04.154,00:53:04.154,"c"
babyvoc,00:53:04.618,00:53:04.618,"c"
babyvoc,00:53:06.525,00:53:06.525,"c"
babyvoc,00:53:08.044,00:53:08.044,"c"
babyvoc,00:53:09.393,00:53:09.393,"c"
babyvoc,00:53:10.150,00:53:10.150,"c"
babyvoc,00:53:11.625,00:53:11.625,"c"
babyvoc,00:53:13.453,00:53:13.453,"c"
babyvoc,00:53:15.423,00:53:15.423,"c"
babyvoc,00:53:17.158,00:53:17.158,"c"
babyvoc,00:53:19.156,00:53:19.156,"c"
babyvoc,00:53:21.218,00:53:21.218,"c"
babyvoc,00:53:21.947,00:53:21.947,"c"
babyvoc,00:53:23.016,00:53:23.016,"c"
babyvoc,00:53:25.588,00:53:25.588,"c"
babyvoc,00:53:26.050,00:53:26.050,"c"
babyvoc,00:53:27.849,00:53:27.849,"c"
babyvoc,00:53:28.779,00:53:28.779,"c"
babyvoc,00:53:31.104,00:53:31.104,"c"
babyvoc,00:53:32.018,00:53:32.018,"c"
babyvoc,00:53:33.010,00:53:33.010,"c"
babyvoc,00:53:34.265,00:53:34.265,"c"
babyvoc,00:53:34.667,00:53:34.667,"c"
babyvoc,00:53:36.946,00:53:36.946,"c"
babyvoc,00:53:38.853,00:53:38.853,"b"
babyvoc,00:53:40.046,00:53:40.046,"c"
babyvoc,00:53:41.891,00:53:41.891,"c"
babyvoc,00:53:42.698,00:53:42.698,"c"
babyvoc,00:53:46.371,00:53:46.371,"c"
babyvoc,00:53:47.099,00:53:47.099,"c"
babyvoc,00:53:48.944,00:53:48.944,"c"
babyvoc,00:53:49.890,00:53:49.890,"c"
babyvoc,00:53:51.935,00:53:51.935,"c"
babyvoc,00:53:53.686,00:53:53.686,"c"
babyvoc,00:53:54.570,00:53:54.570,"c"
babyvoc,00:53:55.004,00:53:55.004,"c"
babyvoc,00:53:55.872,00:53:55.872,"c"
babyvoc,00:53:57.485,00:53:57.485,"c"
babyvoc,00:54:01.096,00:54:01.096,"c"
babyvoc,00:54:04.597,00:54:04.597,"c"
babyvoc,00:54:10.798,00:54:10.798,"c"
babyvoc,00:54:12.748,00:54:12.748,"c"
babyvoc,00:54:14.330,00:54:14.330,"c"
babyvoc,00:54:15.119,00:54:15.119,"c"
babyvoc,00:54:16.345,00:54:16.345,"c"
babyvoc,00:54:16.360,00:54:16.360,"c"
babyvoc,00:54:17.940,00:54:17.940,"c"
babyvoc,00:54:18.670,00:54:18.670,"c"
babyvoc,00:54:20.001,00:54:20.001,"c"
babyvoc,00:54:20.467,00:54:20.467,"c"
babyvoc,00:54:20.823,00:54:20.823,"c"
babyvoc,00:54:21.210,00:54:21.210,"c"
babyvoc,00:54:23.798,00:54:23.798,"c"
babyvoc,00:54:27.255,00:54:27.255,"b"
babyvoc,00:54:28.773,00:54:28.773,"b"
babyvoc,00:54:31.392,00:54:31.392,"b"
babyvoc,00:54:32.399,00:54:32.399,"b"
babyvoc,00:54:33.438,00:54:33.438,"c"
babyvoc,00:54:35.049,00:54:35.049,"c"
babyvoc,00:54:35.887,00:54:35.887,"c"
babyvoc,00:54:38.550,00:54:38.550,"b"
babyvoc,00:54:40.768,00:54:40.768,"b"
babyvoc,00:54:42.241,00:54:42.241,"b"
babyvoc,00:54:53.308,00:54:53.308,"c"
babyvoc,00:54:54.903,00:54:54.903,"c"
babyvoc,00:54:59.862,00:54:59.862,"c"
babyvoc,00:55:00.946,00:55:00.946,"c"
babyvoc,00:55:01.537,00:55:01.537,"b"
babyvoc,00:55:07.782,00:55:07.782,"b"
babyvoc,00:55:20.368,00:55:20.368,"dede"
babyvoc,00:55:21.159,00:55:21.159,"b"
babyvoc,00:55:21.640,00:55:21.640,"b"
babyvoc,00:55:22.493,00:55:22.493,"b"
babyvoc,00:55:23.888,00:55:23.888,"b"
babyvoc,00:55:25.236,00:55:25.236,"b"
babyvoc,00:55:25.779,00:55:25.779,"b"
babyvoc,00:55:26.229,00:55:26.229,"b"
babyvoc,00:55:26.833,00:55:26.833,"b"
babyvoc,00:55:29.204,00:55:29.204,"c"
babyvoc,00:55:37.528,00:55:37.528,"c"
babyvoc,00:55:37.915,00:55:37.915,"c"
babyvoc,00:55:41.247,00:55:41.247,"c"
babyvoc,00:55:41.759,00:55:41.759,"c"
babyvoc,00:55:47.771,00:55:47.771,"b"
babyvoc,00:55:53.242,00:55:53.242,"c"
babyvoc,00:55:57.843,00:55:57.843,"b"
babyvoc,00:56:01.842,00:56:01.842,"b"
babyvoc,00:56:09.174,00:56:09.174,"ball"
babyvoc,00:56:16.986,00:56:16.986,"b"
babyvoc,00:56:18.023,00:56:18.023,"yeah"
babyvoc,00:56:19.760,00:56:19.760,"c"
babyvoc,00:56:23.698,00:56:23.698,"c"
babyvoc,00:56:29.186,00:56:29.186,"c"
babyvoc,00:56:31.230,00:56:31.230,"c"
babyvoc,00:56:32.129,00:56:32.129,"c"
babyvoc,00:56:33.213,00:56:33.213,"c"
babyvoc,00:56:56.774,00:56:56.774,"b"
babyvoc,00:57:07.255,00:57:07.255,"b"
babyvoc,00:57:08.171,00:57:08.171,"b"
babyvoc,00:57:08.728,00:57:08.728,"b"
babyvoc,00:57:16.510,00:57:16.510,"c"
babyvoc,00:57:17.533,00:57:17.533,"c"
babyvoc,00:57:18.679,00:57:18.679,"c"
babyvoc,00:57:19.393,00:57:19.393,"c"
babyvoc,00:57:23.097,00:57:23.097,"b"
babyvoc,00:57:24.461,00:57:24.461,"b"
babyvoc,00:57:25.205,00:57:25.205,"b"
babyvoc,00:57:28.148,00:57:28.148,"c"
babyvoc,00:57:29.204,00:57:29.204,"c"
babyvoc,00:57:30.892,00:57:30.892,"c"
babyvoc,00:57:37.960,00:57:37.960,"yes?"
babyvoc,00:57:40.347,00:57:40.347,"c"
babyvoc,00:57:40.999,00:57:40.999,"c"
babyvoc,00:57:41.588,00:57:41.588,"c"
babyvoc,00:57:42.284,00:57:42.284,"c"
babyvoc,00:57:46.066,00:57:46.066,"b"
babyvoc,00:57:51.010,00:57:51.010,"b"
babyvoc,00:57:54.512,00:57:54.512,"c"
babyvoc,00:57:57.719,00:57:57.719,"c"
babyvoc,00:57:58.774,00:57:58.774,"b"
babyvoc,00:58:00.076,00:58:00.076,"b"
babyvoc,00:58:02.851,00:58:02.851,"yeah"
babyvoc,00:58:04.308,00:58:04.308,"b"
babyvoc,00:58:05.174,00:58:05.174,"b"
babyvoc,00:58:06.230,00:58:06.230,"b"
babyvoc,00:58:07.532,00:58:07.532,"b"
babyvoc,00:58:09.561,00:58:09.561,"c"
babyvoc,00:58:11.593,00:58:11.593,"c"
babyvoc,00:58:12.647,00:58:12.647,"c"
babyvoc,00:58:18.925,00:58:18.925,"c"
babyvoc,00:58:21.806,00:58:21.806,"no"
babyvoc,00:58:29.029,00:58:29.029,"c"
babyvoc,00:58:29.710,00:58:29.710,"c"
babyvoc,00:58:30.331,00:58:30.331,"c"
babyvoc,00:58:30.827,00:58:30.827,"c"
babyvoc,00:58:31.572,00:58:31.572,"c"
babyvoc,00:58:34.129,00:58:34.129,"c"
babyvoc,00:58:34.609,00:58:34.609,"c"
babyvoc,00:58:36.716,00:58:36.716,"c"
babyvoc,00:58:37.105,00:58:37.105,"c"
babyvoc,00:58:39.628,00:58:39.628,"c"
babyvoc,00:58:41.503,00:58:41.503,"c"
babyvoc,00:58:44.310,00:58:44.310,"c"
babyvoc,00:58:48.120,00:58:48.120,"c"
babyvoc,00:58:48.880,00:58:48.880,"c"
babyvoc,00:58:49.858,00:58:49.858,"c"
babyvoc,00:58:51.392,00:58:51.392,"c"
babyvoc,00:58:52.321,00:58:52.321,"c"
babyvoc,00:58:53.049,00:58:53.049,"c"
babyvoc,00:58:55.204,00:58:55.204,"c"
babyvoc,00:58:57.250,00:58:57.250,"c"
babyvoc,00:58:59.095,00:58:59.095,"c"
babyvoc,00:59:07.417,00:59:07.417,"c"
babyvoc,00:59:12.670,00:59:12.670,"c"
babyvoc,00:59:15.863,00:59:15.863,"c"
babyvoc,00:59:18.732,00:59:18.732,"c"
babyvoc,00:59:22.809,00:59:22.809,"c"
babyvoc,00:59:23.708,00:59:23.708,"c"
babyvoc,00:59:24.359,00:59:24.359,"c"
babyvoc,00:59:25.243,00:59:25.243,"c"
babyvoc,00:59:27.287,00:59:27.287,"b"
babyvoc,00:59:28.218,00:59:28.218,"b"
babyvoc,00:59:34.387,00:59:34.387,"c"
babyvoc,00:59:35.472,00:59:35.472,"c"
babyvoc,00:59:38.449,00:59:38.449,"c"
babyvoc,00:59:38.991,00:59:38.991,"c"
babyvoc,00:59:41.301,00:59:41.301,"c"
babyvoc,00:59:41.999,00:59:41.999,"c"
babyvoc,00:59:45.547,00:59:45.547,"c"
babyvoc,00:59:46.292,00:59:46.292,"c"
babyvoc,00:59:49.113,00:59:49.113,"c"
babyvoc,00:59:51.454,00:59:51.454,"c"
babyvoc,00:59:52.988,00:59:52.988,"c"
babyvoc,00:59:56.072,00:59:56.072,"c"
babyvoc,00:59:57.855,00:59:57.855,"b"
babyvoc,00:59:58.800,00:59:58.800,"b"
babyvoc,01:00:02.783,01:00:02.783,"c"
babyvoc,01:00:03.141,01:00:03.141,"b"
babyvoc,01:00:04.256,01:00:04.256,"b"
babyvoc,01:00:04.598,01:00:04.598,"b"
babyvoc,01:00:05.094,01:00:05.094,"c"
babyvoc,01:00:06.470,01:00:06.470,"c"
babyvoc,01:00:10.112,01:00:10.112,"c"
babyvoc,01:00:29.750,01:00:29.750,"b"
babyvoc,01:00:31.364,01:00:31.364,"b"
babyvoc,01:00:32.587,01:00:32.587,"b"
babyvoc,01:00:33.364,01:00:33.364,"b"
babyvoc,01:00:33.874,01:00:33.874,"b"
babyvoc,01:00:34.479,01:00:34.479,"b"
babyvoc,01:00:35.099,01:00:35.099,"b"
babyvoc,01:00:35.687,01:00:35.687,"b"
babyvoc,01:00:37.439,01:00:37.439,"b"
babyvoc,01:00:38.183,01:00:38.183,"b"
babyvoc,01:00:38.974,01:00:38.974,"b"
babyvoc,01:00:39.843,01:00:39.843,"b"
babyvoc,01:00:40.819,01:00:40.819,"b"
babyvoc,01:00:41.858,01:00:41.858,"b"
babyvoc,01:00:45.235,01:00:45.235,"c"
babyvoc,01:00:50.320,01:00:50.320,"b"
babyvoc,01:00:59.651,01:00:59.651,"hi"
babyvoc,01:01:01.202,01:01:01.202,"b"
babyvoc,01:01:02.581,01:01:02.581,"b"
babyvoc,01:01:03.573,01:01:03.573,"oh"
babyvoc,01:01:15.227,01:01:15.227,"b"
babyvoc,01:01:21.939,01:01:21.939,"c"
babyvoc,01:01:26.356,01:01:26.356,"b"
babyvoc,01:01:27.271,01:01:27.271,"b"
babyvoc,01:01:28.559,01:01:28.559,"c"
babyvoc,01:01:30.698,01:01:30.698,"c"
babyvoc,01:01:31.579,01:01:31.579,"c"
babyvoc,01:01:32.200,01:01:32.200,"c"
babyvoc,01:01:33.131,01:01:33.131,"c"
babyvoc,01:01:44.476,01:01:44.476,"c"
babyvoc,01:01:45.793,01:01:45.793,"b"
babyvoc,01:01:53.002,01:01:53.002,"c"
babyvoc,01:01:55.172,01:01:55.172,"c"
babyvoc,01:02:01.822,01:02:01.822,"c"
babyvoc,01:02:02.536,01:02:02.536,"c"
babyvoc,01:02:04.411,01:02:04.411,"c"
babyvoc,01:02:09.107,01:02:09.107,"c"
babyvoc,01:02:10.100,01:02:10.100,"c"
babyvoc,01:02:15.959,01:02:15.959,"c"
babyvoc,01:02:18.873,01:02:18.873,"c"
babyvoc,01:02:23.678,01:02:23.678,"b"
babyvoc,01:02:29.506,01:02:29.506,"c"
babyvoc,01:02:29.815,01:02:29.815,"c"
babyvoc,01:02:30.110,01:02:30.110,"c"
babyvoc,01:02:31.490,01:02:31.490,"b"
babyvoc,01:02:34.527,01:02:34.527,"b"
babyvoc,01:02:37.938,01:02:37.938,"b"
babyvoc,01:02:38.868,01:02:38.868,"b"
babyvoc,01:02:39.752,01:02:39.752,"b"
babyvoc,01:02:43.394,01:02:43.394,"b"
babyvoc,01:02:47.098,01:02:47.098,"c"
babyvoc,01:02:54.151,01:02:54.151,"b"
babyvoc,01:02:55.361,01:02:55.361,"b"
babyvoc,01:03:04.847,01:03:04.847,"c"
babyvoc,01:03:12.939,01:03:12.939,"b"
babyvoc,01:03:17.064,01:03:17.064,"b"
babyvoc,01:03:34.268,01:03:34.268,"c"
babyvoc,01:03:52.063,01:03:52.063,"b"
babyvoc,01:03:52.838,01:03:52.838,"b"
babyvoc,01:03:53.861,01:03:53.861,"b"
babyvoc,01:03:55.581,01:03:55.581,"b"
babyvoc,01:03:56.697,01:03:56.697,"b"
babyvoc,01:03:58.634,01:03:58.634,"b"
babyvoc,01:04:00.278,01:04:00.278,"b"
babyvoc,01:04:00.759,01:04:00.759,"b"
babyvoc,01:04:01.456,01:04:01.456,"b"
babyvoc,01:04:03.131,01:04:03.131,"b"
babyvoc,01:04:20.212,01:04:20.212,"b"
babyvoc,01:04:31.233,01:04:31.233,"c"
babyvoc,01:04:32.272,01:04:32.272,"c"
babyvoc,01:04:32.860,01:04:32.860,"c"
babyvoc,01:04:33.341,01:04:33.341,"c"
babyvoc,01:04:34.176,01:04:34.176,"c"
babyvoc,01:04:34.426,01:04:34.426,"c"
babyvoc,01:04:34.829,01:04:34.829,"c"
babyutterancetype,00:00:01.163,00:00:01.163,".,.,c,."
babyutterancetype,00:00:01.606,00:00:01.606,".,.,c,."
babyutterancetype,00:00:03.473,00:00:03.473,".,.,c,."
babyutterancetype,00:00:06.371,00:00:06.371,".,.,c,."
babyutterancetype,00:00:06.751,00:00:06.751,".,.,c,."
babyutterancetype,00:00:10.635,00:00:10.635,".,.,c,."
babyutterancetype,00:00:11.439,00:00:11.439,".,.,c,."
babyutterancetype,00:00:15.082,00:00:15.082,".,.,c,."
babyutterancetype,00:00:17.835,00:00:17.835,".,.,c,."
babyutterancetype,00:00:18.865,00:00:18.865,".,.,c,."
babyutterancetype,00:00:22.530,00:00:22.530,".,.,c,."
babyutterancetype,00:00:23.074,00:00:23.074,".,.,c,."
babyutterancetype,00:00:23.554,00:00:23.554,".,.,c,."
babyutterancetype,00:00:24.825,00:00:24.825,".,.,c,."
babyutterancetype,00:00:25.948,00:00:25.948,".,.,c,."
babyutterancetype,00:00:29.646,00:00:29.646,".,.,c,."
babyutterancetype,00:00:30.653,00:00:30.653,".,.,c,."
babyutterancetype,00:01:11.726,00:01:11.726,".,.,c,."
babyutterancetype,00:01:16.502,00:01:16.502,".,.,c,."
babyutterancetype,00:01:18.856,00:01:18.856,".,.,c,."
babyutterancetype,00:01:25.748,00:01:25.748,".,.,c,."
babyutterancetype,00:01:26.437,00:01:26.437,".,.,c,."
babyutterancetype,00:01:28.141,00:01:28.141,".,.,c,."
babyutterancetype,00:03:06.692,00:03:06.692,".,.,g,."
babyutterancetype,00:05:53.529,00:05:53.529,".,b,.,."
babyutterancetype,00:06:03.400,00:06:03.400,".,.,g,."
babyutterancetype,00:06:07.927,00:06:07.927,"w,.,.,."
babyutterancetype,00:06:12.082,00:06:12.082,".,b,.,."
babyutterancetype,00:06:14.795,00:06:14.795,".,b,.,."
babyutterancetype,00:06:17.629,00:06:17.629,".,b,.,."
babyutterancetype,00:07:12.422,00:07:12.422,".,b,.,."
babyutterancetype,00:07:16.468,00:07:16.468,"w,.,.,."
babyutterancetype,00:07:43.128,00:07:43.128,".,b,.,."
babyutterancetype,00:07:47.982,00:07:47.982,"w,.,.,."
babyutterancetype,00:07:49.748,00:07:49.748,".,b,.,."
babyutterancetype,00:07:50.594,00:07:50.594,".,b,.,."
babyutterancetype,00:07:54.660,00:07:54.660,".,.,c,."
babyutterancetype,00:07:55.669,00:07:55.669,".,b,.,."
babyutterancetype,00:07:57.002,00:07:57.002,".,b,.,."
babyutterancetype,00:07:58.196,00:07:58.196,".,b,.,."
babyutterancetype,00:07:58.597,00:07:58.597,".,b,.,."
babyutterancetype,00:08:17.323,00:08:17.323,".,b,.,."
babyutterancetype,00:08:26.940,00:08:26.940,".,.,c,."
babyutterancetype,00:08:42.217,00:08:42.217,".,b,.,."
babyutterancetype,00:08:42.962,00:08:42.962,"w,.,.,."
babyutterancetype,00:08:51.080,00:08:51.080,".,.,c,."
babyutterancetype,00:08:52.137,00:08:52.137,".,b,.,."
babyutterancetype,00:09:00.305,00:09:00.305,".,b,.,."
babyutterancetype,00:09:01.422,00:09:01.422,".,b,.,."
babyutterancetype,00:09:03.095,00:09:03.095,".,b,.,."
babyutterancetype,00:09:04.398,00:09:04.398,".,.,c,."
babyutterancetype,00:09:06.644,00:09:06.644,"w,.,.,."
babyutterancetype,00:09:24.517,00:09:24.517,".,.,c,."
babyutterancetype,00:09:28.949,00:09:28.949,".,b,.,."
babyutterancetype,00:09:31.009,00:09:31.009,".,b,.,."
babyutterancetype,00:09:32.141,00:09:32.141,".,.,c,."
babyutterancetype,00:09:33.413,00:09:33.413,".,b,.,."
babyutterancetype,00:09:34.591,00:09:34.591,"w,.,.,."
babyutterancetype,00:09:35.660,00:09:35.660,".,b,.,."
babyutterancetype,00:09:36.932,00:09:36.932,".,b,.,."
babyutterancetype,00:09:40.078,00:09:40.078,".,b,.,."
babyutterancetype,00:09:50.834,00:09:50.834,".,b,.,."
babyutterancetype,00:09:55.843,00:09:55.843,".,.,c,."
babyutterancetype,00:09:56.942,00:09:56.942,".,.,c,."
babyutterancetype,00:10:07.871,00:10:07.871,".,.,c,."
babyutterancetype,00:10:08.365,00:10:08.365,"w,.,.,."
babyutterancetype,00:10:12.382,00:10:12.382,".,b,.,."
babyutterancetype,00:10:12.736,00:10:12.736,".,.,c,."
babyutterancetype,00:10:13.590,00:10:13.590,".,.,c,."
babyutterancetype,00:10:15.117,00:10:15.117,".,b,.,."
babyutterancetype,00:10:28.525,00:10:28.525,".,.,c,."
babyutterancetype,00:10:29.548,00:10:29.548,".,.,c,."
babyutterancetype,00:10:34.105,00:10:34.105,".,.,c,."
babyutterancetype,00:10:45.047,00:10:45.047,".,.,c,."
babyutterancetype,00:10:46.412,00:10:46.412,".,b,.,."
babyutterancetype,00:10:47.233,00:10:47.233,".,b,.,."
babyutterancetype,00:10:47.400,00:10:47.400,".,b,.,."
babyutterancetype,00:10:55.657,00:10:55.657,".,.,c,."
babyutterancetype,00:11:03.701,00:11:03.701,".,b,.,."
babyutterancetype,00:11:06.227,00:11:06.227,".,.,c,."
babyutterancetype,00:11:07.391,00:11:07.391,".,b,.,."
babyutterancetype,00:11:10.288,00:11:10.288,".,.,c,."
babyutterancetype,00:11:21.636,00:11:21.636,".,.,c,."
babyutterancetype,00:11:34.405,00:11:34.405,".,b,.,."
babyutterancetype,00:11:46.247,00:11:46.247,".,.,c,."
babyutterancetype,00:11:46.837,00:11:46.837,".,.,c,."
babyutterancetype,00:11:52.014,00:11:52.014,".,.,c,."
babyutterancetype,00:11:53.379,00:11:53.379,".,.,c,."
babyutterancetype,00:11:54.168,00:11:54.168,".,b,.,."
babyutterancetype,00:11:57.020,00:11:57.020,".,.,c,."
babyutterancetype,00:11:58.290,00:11:58.290,".,.,c,."
babyutterancetype,00:11:59.982,00:11:59.982,".,b,.,."
babyutterancetype,00:12:03.493,00:12:03.493,".,.,c,."
babyutterancetype,00:12:06.328,00:12:06.328,".,.,c,."
babyutterancetype,00:12:06.731,00:12:06.731,".,.,c,."
babyutterancetype,00:12:08.654,00:12:08.654,".,b,.,."
babyutterancetype,00:12:21.829,00:12:21.829,"s,.,.,."
babyutterancetype,00:12:30.508,00:12:30.508,".,b,.,."
babyutterancetype,00:12:38.521,00:12:38.521,".,b,.,."
babyutterancetype,00:12:41.062,00:12:41.062,".,.,c,."
babyutterancetype,00:12:42.132,00:12:42.132,".,.,c,."
babyutterancetype,00:12:44.163,00:12:44.163,".,.,c,."
babyutterancetype,00:12:47.728,00:12:47.728,".,.,c,."
babyutterancetype,00:12:55.571,00:12:55.571,".,.,c,."
babyutterancetype,00:12:56.811,00:12:56.811,".,b,.,."
babyutterancetype,00:12:58.795,00:12:58.795,".,b,.,."
babyutterancetype,00:13:01.493,00:13:01.493,".,b,.,."
babyutterancetype,00:13:11.240,00:13:11.240,".,c,.,."
babyutterancetype,00:13:12.326,00:13:12.326,".,c,.,."
babyutterancetype,00:13:13.163,00:13:13.163,".,c,.,."
babyutterancetype,00:13:14.216,00:13:14.216,".,c,.,."
babyutterancetype,00:13:15.628,00:13:15.628,".,.,c,."
babyutterancetype,00:13:19.069,00:13:19.069,".,b,.,."
babyutterancetype,00:13:27.593,00:13:27.593,"w,.,.,."
babyutterancetype,00:14:16.789,00:14:16.789,".,b,.,."
babyutterancetype,00:14:26.942,00:14:26.942,"w,.,.,."
babyutterancetype,00:14:28.353,00:14:28.353,".,b,.,."
babyutterancetype,00:14:30.587,00:14:30.587,".,b,.,."
babyutterancetype,00:14:37.702,00:14:37.702,"s,.,.,."
babyutterancetype,00:14:38.552,00:14:38.552,".,b,.,."
babyutterancetype,00:14:40.164,00:14:40.164,"w,.,.,."
babyutterancetype,00:14:44.273,00:14:44.273,"w,.,.,."
babyutterancetype,00:14:44.908,00:14:44.908,"w,.,.,."
babyutterancetype,00:14:46.816,00:14:46.816,".,b,.,."
babyutterancetype,00:14:52.458,00:14:52.458,"w,.,.,."
babyutterancetype,00:14:57.912,00:14:57.912,"w,.,.,."
babyutterancetype,00:15:09.167,00:15:09.167,"w,.,.,."
babyutterancetype,00:15:15.614,00:15:15.614,".,b,.,."
